record_id,region,road_segment,traffic_volume,avg_speed_mph,travel_time_min,congestion_index,incident_reports,weather_condition,day_period
2665,New York,B2,2401,30,81,0.53,1,Snow,Night
2666,Illinois,A1,3085,16,94,0.12,0,Clear,Evening
2667,New York,C2,4101,66,66,0.91,1,Rain,Evening
2668,Texas,C2,3242,33,31,0.11,2,Clear,Evening
2669,Texas,B1,2518,35,27,0.51,0,Rain,Evening
2670,New York,B1,1792,43,64,0.79,1,Snow,Night
2671,Illinois,A1,3052,36,51,0.56,0,Clear,Morning
2672,California,B2,1338,46,80,0.2,0,Snow,Night
2673,Florida,B1,526,73,77,0.35,1,Clear,Morning
2674,Texas,C2,704,33,39,0.96,0,Clear,Afternoon
2675,California,A2,4563,62,48,0.86,0,Snow,Evening
2676,Florida,A1,4831,50,106,0.9,1,Rain,Morning
2677,California,C2,1419,55,14,0.4,0,Fog,Night
2678,Illinois,B1,3459,48,39,0.38,0,Snow,Evening
2679,Texas,C1,1579,34,29,0.43,0,Snow,Night
2680,Illinois,C2,3145,71,26,0.6,0,Rain,Evening
2681,New York,B2,2117,37,105,0.79,1,Snow,Morning
2682,California,A1,969,63,88,0.53,0,Clear,Night
2683,New York,A2,890,24,47,0.35,0,Rain,Afternoon
2684,Texas,B1,3148,19,39,0.42,1,Fog,Evening
2685,California,A2,1006,49,7,0.5,0,Rain,Evening
2686,Texas,B1,4351,69,57,0.52,0,Clear,Evening
2687,California,C2,1936,19,54,0.47,0,Snow,Evening
2688,Texas,A1,2493,26,57,0.13,1,Fog,Afternoon
2689,Illinois,C1,4752,60,113,0.89,1,Fog,Afternoon
2690,California,C2,4090,26,52,0.79,2,Fog,Night
2691,New York,A2,941,83,67,0.35,1,Snow,Night
2692,California,C1,720,43,12,0.85,1,Snow,Morning
2693,New York,A1,2924,84,21,0.14,0,Rain,Morning
2694,Texas,C1,786,49,115,0.49,1,Clear,Evening
2695,California,A1,2225,37,54,0.94,0,Fog,Night
2696,Florida,B2,4708,45,105,0.41,1,Rain,Evening
2697,Florida,B2,4153,18,108,0.94,0,Clear,Afternoon
2698,Florida,B1,4909,58,7,0.35,0,Snow,Evening
2699,Illinois,B1,411,84,47,0.47,0,Snow,Morning
2700,New York,B1,1522,54,61,0.92,0,Rain,Night
2701,Illinois,B1,1970,82,87,0.69,1,Fog,Afternoon
2702,Texas,B2,1805,49,80,0.56,1,Fog,Evening
2703,California,B1,310,44,26,0.38,0,Fog,Morning
2704,Florida,C2,2822,82,41,0.8,0,Fog,Afternoon
2705,Florida,B2,134,84,55,0.81,0,Clear,Evening
2706,New York,A1,2316,19,55,0.72,1,Snow,Evening
2707,Texas,C2,1926,48,28,0.11,0,Snow,Afternoon
2708,Illinois,A1,1013,53,12,0.86,0,Snow,Afternoon
2709,New York,C1,2578,62,118,0.66,0,Fog,Morning
2710,Texas,C2,4596,59,27,0.12,0,Clear,Morning
2711,Florida,B2,1142,26,29,0.82,0,Snow,Evening
2712,Illinois,B1,4839,72,48,0.21,0,Fog,Night
2713,Illinois,B2,4914,81,103,0.36,0,Snow,Evening
2714,New York,C1,2100,58,114,0.79,1,Clear,Evening
2715,Illinois,C1,2814,60,66,0.33,1,Clear,Evening
2716,Illinois,B2,4676,48,43,0.84,0,Fog,Night
2717,Illinois,A2,2489,65,109,0.85,1,Clear,Evening
2718,Texas,A2,2041,19,59,0.85,0,Clear,Evening
2719,Texas,A1,2923,65,77,0.8,1,Rain,Night
2720,California,B2,1337,41,79,0.71,0,Snow,Evening
2721,Texas,C2,1666,32,59,0.93,0,Rain,Evening
2722,Florida,C2,4557,27,40,0.6,0,Clear,Evening
2723,Florida,C1,3240,42,14,0.41,1,Fog,Night
2724,Illinois,B2,4972,62,21,0.58,1,Rain,Evening
2725,New York,A2,4591,41,95,0.95,0,Clear,Evening
2726,New York,A1,502,79,16,0.71,1,Snow,Afternoon
2727,Florida,C1,2132,48,31,0.83,1,Rain,Evening
2728,California,A2,732,79,83,0.37,1,Fog,Evening
2729,Florida,A1,3927,48,102,0.62,0,Clear,Evening
2730,New York,C1,2292,81,23,0.62,0,Clear,Morning
2731,Texas,A1,1832,45,89,0.56,0,Snow,Morning
2732,New York,A1,528,84,119,0.95,1,Clear,Night
2733,California,A1,2082,31,63,0.28,0,Snow,Evening
2734,Texas,C2,1103,33,55,0.68,0,Rain,Evening
2735,Texas,A1,2831,36,90,0.74,1,Fog,Night
2736,Illinois,B2,3275,50,95,0.38,0,Rain,Morning
2737,Florida,C2,3763,76,77,0.7,1,Fog,Morning
2738,Illinois,B1,1058,16,21,0.34,1,Rain,Morning
2739,New York,B2,1171,66,38,0.88,0,Rain,Afternoon
2740,Illinois,B2,4739,25,34,0.3,2,Clear,Evening
2741,California,A1,1604,70,107,0.66,1,Snow,Afternoon
2742,California,A2,1337,50,96,0.49,0,Clear,Night
2743,Texas,A1,289,42,83,0.68,0,Snow,Afternoon
2744,California,B2,1763,47,48,0.44,0,Snow,Evening
2745,New York,C1,3671,43,96,0.87,0,Fog,Morning
2746,Texas,A2,3994,71,48,0.89,0,Snow,Afternoon
2747,California,C2,2216,66,118,0.89,0,Rain,Evening
2748,Florida,A1,2066,70,106,0.58,0,Clear,Evening
2749,Florida,C2,4449,57,21,0.26,0,Snow,Morning
2750,Florida,B2,729,34,9,0.5,0,Snow,Evening
2751,New York,C1,2751,74,85,0.54,0,Fog,Evening
2752,California,B2,3960,30,26,0.52,1,Snow,Morning
2753,Illinois,B2,4610,40,23,0.22,1,Snow,Afternoon
2754,California,C1,4476,82,44,0.88,0,Fog,Afternoon
2755,Texas,C1,4063,32,44,0.78,1,Clear,Evening
2756,Illinois,C1,3892,42,64,0.61,0,Fog,Evening
2757,Illinois,C2,205,81,85,0.24,2,Clear,Evening
2758,New York,C2,3337,46,34,0.48,0,Snow,Afternoon
2759,New York,B2,4761,57,81,0.52,1,Rain,Evening
2760,Texas,B1,4611,63,55,0.88,0,Snow,Evening
2761,Illinois,B1,3196,75,32,0.25,0,Fog,Morning
2762,Florida,A2,450,33,58,0.43,0,Clear,Evening
2763,Florida,C1,2608,82,45,0.29,1,Clear,Afternoon
2764,California,B2,124,41,44,0.44,0,Rain,Morning
2765,New York,A1,3775,55,68,0.42,0,Fog,Night
2766,Texas,B2,4383,83,96,0.66,0,Fog,Evening
2767,California,A2,2378,22,36,0.47,0,Fog,Afternoon
2768,California,A1,3720,28,20,0.95,0,Fog,Evening
2769,Florida,A2,714,59,113,0.44,0,Snow,Evening
2770,New York,C1,3615,67,48,0.28,1,Clear,Night
2771,Texas,C2,2431,18,5,0.67,1,Clear,Afternoon
2772,Texas,C1,2887,74,19,0.56,0,Rain,Afternoon
2773,California,C2,2805,45,41,0.85,0,Clear,Afternoon
2774,California,B2,4555,65,114,0.95,0,Fog,Night
2775,Florida,A2,2966,45,106,0.85,1,Rain,Afternoon
2776,Florida,B1,4020,41,116,0.36,2,Rain,Morning
2777,California,A2,2429,43,27,0.62,0,Rain,Evening
2778,Illinois,C2,921,21,101,0.68,0,Clear,Afternoon
2779,New York,B1,1509,40,43,0.68,1,Snow,Morning
2780,California,C1,2274,57,76,0.22,1,Rain,Afternoon
2781,Florida,A1,3187,49,113,0.62,1,Fog,Night
2782,Illinois,B2,1988,22,13,0.66,0,Snow,Morning
2783,Florida,C1,1255,16,34,0.96,0,Snow,Afternoon
2784,New York,B1,2397,74,49,0.74,0,Snow,Afternoon
2785,New York,B2,2116,66,111,0.46,1,Clear,Night
2786,New York,B2,4538,45,107,0.73,1,Snow,Evening
2787,Illinois,C2,550,33,107,0.88,0,Snow,Morning
2788,New York,C1,2872,42,17,0.91,1,Snow,Night
2789,Florida,A2,1173,34,69,0.62,0,Clear,Night
2790,New York,B1,3919,18,116,0.14,0,Fog,Afternoon
2791,Florida,B2,2207,19,67,0.99,0,Fog,Morning
2792,Illinois,B2,3938,78,20,0.89,1,Rain,Night
2793,California,C2,3662,53,109,0.8,1,Clear,Morning
2794,California,C2,1561,38,47,0.63,1,Fog,Morning
2795,Illinois,C1,4294,61,60,0.23,0,Clear,Afternoon
2796,Illinois,B2,3233,59,13,0.71,0,Clear,Morning
2797,Illinois,C1,2807,32,85,0.49,0,Fog,Evening
2798,Florida,B2,4391,75,22,0.94,0,Fog,Afternoon
2799,California,A2,1667,79,104,0.49,0,Fog,Night
2800,California,B1,1326,76,40,0.2,0,Fog,Morning
2801,California,C1,103,81,67,1.0,0,Snow,Night
2802,California,A1,2384,47,35,0.19,1,Fog,Night
2803,Florida,C1,2100,69,93,0.98,0,Fog,Afternoon
2804,Texas,A2,1695,78,34,0.7,1,Clear,Afternoon
2805,Texas,A1,3912,45,89,0.66,0,Rain,Afternoon
2806,Illinois,C2,2031,54,11,0.68,1,Snow,Morning
2807,Texas,C2,4574,22,96,0.55,0,Fog,Evening
2808,Illinois,A2,907,35,63,0.69,0,Fog,Night
2809,Florida,A2,3293,17,84,0.85,1,Rain,Night
2810,California,C2,2087,48,44,0.44,1,Snow,Afternoon
2811,California,B1,1772,29,14,1.0,1,Snow,Morning
2812,California,B1,1201,59,111,0.89,0,Fog,Night
2813,Illinois,A2,2597,40,58,0.78,0,Rain,Evening
2814,Illinois,B2,470,43,65,0.14,0,Clear,Evening
2815,Illinois,C1,2898,67,71,0.42,1,Rain,Afternoon
2816,Texas,B2,406,16,102,0.39,1,Clear,Evening
2817,New York,A1,3261,17,72,0.43,0,Fog,Morning
2818,Illinois,A2,2913,64,29,0.14,0,Clear,Night
2819,Florida,C1,4186,82,106,0.51,0,Clear,Night
2820,Illinois,A1,1099,32,57,0.38,1,Fog,Night
2821,Texas,C2,1727,72,116,0.86,1,Clear,Evening
2822,Texas,C1,3287,78,33,0.48,0,Rain,Evening
2823,California,B1,3053,84,21,0.89,2,Clear,Night
2824,Illinois,C2,2523,22,88,0.56,0,Fog,Morning
2825,New York,A1,526,72,95,0.74,0,Clear,Night
2826,Illinois,C2,2085,84,65,0.88,0,Rain,Night
2827,Texas,A1,2967,41,50,0.18,1,Clear,Morning
2828,New York,B2,4175,45,21,0.15,0,Clear,Afternoon
2829,California,B1,376,57,7,0.95,0,Rain,Night
2830,Illinois,A1,4102,31,119,0.43,0,Snow,Morning
2831,Illinois,C2,2932,58,9,0.51,2,Rain,Morning
2832,New York,A2,3865,23,18,0.38,0,Snow,Afternoon
2833,California,A1,2211,49,50,0.13,1,Fog,Evening
2834,California,A1,2093,74,22,0.29,0,Fog,Evening
2835,California,A2,2650,66,17,0.64,0,Rain,Night
2836,Texas,C1,548,23,93,0.23,0,Clear,Evening
2837,New York,B1,3468,73,14,0.52,0,Clear,Night
2838,New York,A2,1116,77,6,0.25,1,Clear,Night
2839,Texas,C1,887,68,40,0.64,0,Clear,Night
2840,California,C1,3698,79,80,0.85,1,Clear,Afternoon
2841,New York,C2,3252,62,98,0.97,1,Fog,Evening
2842,California,B2,4533,66,60,0.89,1,Fog,Morning
2843,Illinois,C1,2318,63,73,0.78,1,Clear,Night
2844,Texas,B2,4242,30,43,0.31,0,Snow,Morning
2845,New York,B1,617,67,48,0.73,0,Snow,Afternoon
2846,Texas,A2,1314,21,73,0.58,0,Snow,Evening
2847,Texas,A1,2909,45,104,0.25,0,Rain,Night
2848,California,C1,1275,73,22,0.34,0,Rain,Evening
2849,New York,B2,4092,44,68,0.93,0,Clear,Morning
2850,New York,B1,4550,48,9,0.53,1,Snow,Morning
2851,Texas,C2,1734,58,40,0.68,0,Rain,Evening
2852,Illinois,A1,2939,32,44,0.5,0,Fog,Morning
2853,California,C2,957,57,82,0.56,1,Fog,Night
2854,Florida,A1,205,60,63,0.22,0,Rain,Evening
2855,Illinois,B1,4312,42,117,0.78,0,Rain,Night
2856,Florida,C1,2262,29,49,0.76,0,Clear,Evening
2857,Texas,B1,1379,48,41,0.41,0,Rain,Morning
2858,Texas,A1,1182,25,118,0.72,1,Clear,Evening
2859,Texas,C1,2251,64,38,0.43,0,Snow,Evening
2860,Florida,A1,1652,20,55,0.38,0,Clear,Night
2861,California,A1,4646,45,55,1.0,0,Fog,Morning
2862,Illinois,C1,2275,49,13,0.52,1,Fog,Morning
2863,California,C1,4191,66,81,0.41,0,Clear,Morning
2864,California,B1,3464,66,40,0.36,1,Rain,Morning
2865,Illinois,B1,2883,48,62,0.34,0,Fog,Night
2866,Florida,C2,2272,19,88,0.5,0,Rain,Night
2867,Texas,A2,1955,18,89,0.42,0,Fog,Night
2868,Florida,B1,814,71,20,0.93,0,Fog,Afternoon
2869,Illinois,A1,2919,16,116,0.94,2,Fog,Night
2870,New York,A1,3028,80,100,0.76,1,Snow,Evening
2871,Illinois,C2,2253,79,81,0.39,1,Fog,Afternoon
2872,Illinois,B2,2219,64,24,0.65,0,Clear,Night
2873,New York,A2,2910,62,77,0.17,1,Clear,Morning
2874,Florida,C1,421,77,99,0.15,0,Clear,Night
2875,Florida,C2,1178,38,58,0.64,1,Rain,Morning
2876,California,B1,2508,38,95,0.84,1,Fog,Afternoon
2877,California,B1,2995,33,80,0.82,1,Snow,Afternoon
2878,California,A2,2976,39,85,0.48,0,Snow,Night
2879,California,A2,322,43,30,0.43,1,Snow,Night
2880,California,A2,2679,73,50,1.0,0,Clear,Evening
2881,California,C1,3050,35,119,0.84,1,Fog,Afternoon
2882,Florida,B1,4551,52,55,0.67,1,Snow,Night
2883,California,B1,3239,75,54,0.23,0,Clear,Afternoon
2884,Texas,A1,4232,23,111,0.25,0,Snow,Afternoon
2885,California,A2,3548,77,36,0.24,0,Clear,Evening
2886,Florida,A1,1745,49,13,0.91,0,Snow,Evening
2887,California,A1,4411,49,102,0.22,0,Rain,Evening
2888,Florida,A2,2393,41,53,0.86,1,Rain,Morning
2889,New York,C1,1642,52,97,0.36,0,Snow,Afternoon
2890,Texas,A1,2640,45,46,0.19,1,Rain,Night
2891,New York,A2,4848,73,72,0.52,1,Rain,Afternoon
2892,New York,A1,1375,75,28,0.26,1,Snow,Evening
2893,California,B1,1596,32,18,0.39,3,Snow,Evening
2894,California,C1,2751,26,112,0.85,1,Fog,Night
2895,Illinois,C2,3864,48,94,0.93,2,Snow,Night
2896,Texas,C1,2311,77,84,0.78,0,Snow,Afternoon
2897,Illinois,B1,835,19,110,0.5,0,Rain,Night
2898,Texas,B2,473,62,83,0.1,1,Snow,Afternoon
2899,Texas,A1,4142,19,72,0.17,0,Clear,Morning
2900,California,A2,2234,81,85,0.89,0,Clear,Evening
2901,New York,C1,2604,15,7,0.57,2,Clear,Morning
2902,California,C1,3069,48,82,0.1,0,Rain,Evening
2903,Texas,B2,926,43,46,0.97,0,Rain,Night
2904,New York,C1,2691,48,101,0.29,0,Snow,Evening
2905,Florida,A1,4468,64,61,0.85,0,Clear,Afternoon
2906,Illinois,B2,2202,70,17,0.35,0,Rain,Evening
2907,California,B2,2275,81,105,0.98,1,Fog,Afternoon
2908,Texas,A2,1076,42,64,0.38,0,Snow,Afternoon
2909,Florida,A2,2064,36,35,0.77,0,Rain,Morning
2910,California,A1,2952,74,84,0.74,0,Rain,Morning
2911,Texas,A2,134,80,67,0.42,0,Fog,Evening
2912,Illinois,C2,1665,52,119,0.93,0,Clear,Morning
2913,Texas,A1,3412,48,63,0.99,1,Snow,Afternoon
2914,Florida,B2,4570,57,88,0.96,0,Rain,Evening
2915,New York,C2,3848,80,53,0.3,0,Snow,Morning
2916,California,A1,2189,46,66,0.9,1,Rain,Night
2917,New York,C1,276,70,66,0.2,0,Snow,Evening
2918,Illinois,C2,3349,17,108,0.16,0,Clear,Evening
2919,Florida,A2,3604,22,40,0.23,1,Clear,Afternoon
2920,Texas,B1,155,48,41,0.16,0,Snow,Morning
2921,California,B1,4419,49,102,0.31,0,Rain,Night
2922,Illinois,B1,3647,81,68,0.3,0,Snow,Morning
2923,Florida,A1,2672,62,37,0.52,0,Snow,Morning
2924,California,C1,802,78,88,0.34,2,Clear,Afternoon
2925,California,C1,425,55,38,0.22,0,Fog,Night
2926,Florida,C2,2935,21,54,0.75,1,Clear,Afternoon
2927,California,B1,1532,63,106,0.25,0,Snow,Morning
2928,Florida,C2,3222,34,45,0.1,0,Fog,Evening
2929,New York,B1,794,60,92,0.46,0,Rain,Night
2930,Illinois,A1,426,81,62,0.85,1,Clear,Morning
2931,California,B2,1442,84,92,0.27,0,Fog,Afternoon
2932,Florida,C1,2308,41,72,0.86,1,Snow,Morning
2933,Illinois,B2,879,36,80,0.48,0,Snow,Morning
2934,Texas,A2,4327,28,36,0.35,0,Clear,Afternoon
2935,Texas,C1,336,71,94,0.94,0,Fog,Afternoon
2936,New York,A2,3388,60,82,0.54,1,Clear,Afternoon
2937,Texas,A1,1958,64,9,0.63,0,Snow,Night
2938,California,C2,3116,74,82,0.79,0,Snow,Afternoon
2939,New York,A2,124,30,12,0.82,0,Clear,Night
2940,Florida,C2,1109,37,108,0.55,0,Rain,Evening
2941,New York,B1,607,83,48,0.12,1,Fog,Night
2942,California,A2,4275,50,100,0.91,1,Fog,Afternoon
2943,Texas,B2,3718,30,40,0.27,1,Snow,Night
2944,Texas,A2,3770,82,99,0.35,0,Clear,Afternoon
2945,Illinois,B2,1662,25,68,0.68,1,Snow,Night
2946,New York,C2,728,66,42,0.39,0,Rain,Night
2947,California,A1,2607,47,79,0.15,0,Fog,Evening
2948,New York,A2,2429,47,108,0.49,0,Fog,Evening
2949,Texas,C2,4034,42,95,0.84,0,Snow,Night
2950,Texas,C1,4311,36,90,0.22,0,Rain,Morning
2951,Illinois,A1,629,39,119,0.67,1,Clear,Morning
2952,Florida,A2,1317,31,19,0.49,0,Fog,Evening
2953,Texas,B2,4543,76,89,0.37,1,Clear,Night
2954,New York,C2,323,68,5,0.76,2,Rain,Evening
2955,Florida,A2,4091,19,100,0.92,1,Snow,Evening
2956,New York,A2,2373,28,115,0.86,0,Fog,Morning
2957,New York,A2,4904,70,56,0.49,1,Clear,Night
2958,Texas,A1,3148,58,96,0.37,0,Clear,Night
2959,Illinois,B2,491,62,16,0.5,0,Snow,Evening
2960,Florida,B2,4853,28,10,0.8,1,Fog,Morning
2961,Florida,A1,4082,61,94,0.2,1,Rain,Afternoon
2962,Texas,B1,1714,59,45,0.89,0,Clear,Evening
2963,New York,A1,4928,46,39,0.65,1,Rain,Morning
2964,Illinois,C2,2284,32,43,0.79,0,Snow,Night
2965,California,A2,3820,47,6,0.53,0,Snow,Night
2966,Illinois,C1,4242,52,30,0.97,0,Clear,Night
2967,New York,B1,4025,20,62,0.82,0,Fog,Night
2968,Texas,B2,404,25,100,0.34,0,Rain,Morning
2969,California,A1,3932,42,89,0.83,0,Snow,Night
2970,Florida,B2,3557,30,108,0.35,1,Snow,Morning
2971,California,A2,733,45,72,0.76,0,Rain,Afternoon
2972,Illinois,A1,881,53,100,0.3,0,Rain,Night
2973,California,B1,218,15,61,0.87,0,Rain,Evening
2974,Texas,B1,2554,33,18,0.99,0,Fog,Afternoon
2975,Illinois,A1,1551,63,73,0.12,1,Fog,Evening
2976,Florida,C1,3436,84,73,0.3,0,Fog,Night
2977,Illinois,C1,414,79,11,0.41,0,Fog,Morning
2978,New York,B1,337,37,77,0.74,0,Clear,Evening
2979,New York,C2,4501,20,94,0.28,0,Snow,Evening
2980,California,A1,4171,48,56,0.72,1,Snow,Evening
2981,New York,B2,2019,55,50,0.43,1,Rain,Afternoon
2982,Illinois,B2,4250,16,93,0.64,0,Snow,Evening
2983,California,A1,3184,70,54,0.73,0,Clear,Morning
2984,Florida,A1,2751,76,105,0.21,1,Fog,Evening
2985,New York,B1,2265,47,112,0.4,0,Fog,Afternoon
2986,California,A1,1210,56,43,0.35,0,Rain,Night
2987,Florida,B1,762,33,18,0.6,0,Fog,Afternoon
2988,California,B2,2992,40,63,0.93,0,Rain,Afternoon
2989,California,C2,2691,18,106,0.62,0,Clear,Afternoon
2990,Texas,B2,4379,18,7,0.54,0,Snow,Morning
2991,Texas,A1,2556,35,82,0.88,0,Fog,Night
2992,New York,A1,2743,37,46,0.25,0,Fog,Morning
2993,Texas,A1,4124,74,19,0.79,1,Clear,Morning
2994,New York,B2,4435,67,105,0.57,0,Snow,Afternoon
2995,Illinois,C1,4242,83,68,0.5,0,Fog,Night
2996,Florida,C2,3529,42,89,0.67,0,Rain,Night
2997,Texas,B2,443,23,53,0.8,0,Snow,Night
2998,California,C1,1737,82,42,0.6,0,Snow,Morning
2999,Florida,C1,2393,37,48,0.89,1,Clear,Afternoon
3000,New York,A2,4512,64,96,0.41,0,Snow,Night
3001,Illinois,C2,4593,54,50,0.49,0,Rain,Night
3002,Illinois,B1,258,33,12,0.79,0,Fog,Night
3003,New York,A1,4988,54,46,0.19,0,Clear,Night
3004,Texas,B1,2295,57,118,0.39,0,Fog,Evening
3005,Texas,C1,611,68,23,0.92,0,Fog,Morning
3006,Texas,B2,2501,71,28,0.49,0,Fog,Morning
3007,California,A2,1543,59,79,0.47,2,Rain,Afternoon
3008,Illinois,A2,1230,42,89,0.49,0,Clear,Morning
3009,Texas,C1,3080,41,105,0.77,1,Fog,Night
3010,Illinois,C1,1942,25,98,0.44,0,Clear,Evening
3011,California,A1,509,80,32,0.94,0,Rain,Afternoon
3012,Texas,A1,2122,72,67,0.31,0,Fog,Morning
3013,Florida,A2,835,74,65,0.45,1,Rain,Morning
3014,California,A1,3123,16,16,0.7,0,Clear,Evening
3015,New York,C1,423,37,10,0.18,0,Fog,Afternoon
3016,Florida,C2,2878,43,24,0.34,1,Clear,Morning
3017,New York,C1,1780,33,86,0.15,0,Rain,Evening
3018,California,B2,1545,37,57,0.52,0,Snow,Night
3019,California,C2,4189,16,109,0.92,1,Rain,Afternoon
3020,New York,A2,543,23,65,0.5,1,Fog,Night
3021,California,A2,3095,71,61,0.97,0,Fog,Evening
3022,New York,C1,742,79,39,0.13,0,Snow,Evening
3023,California,A2,1330,24,78,0.17,1,Snow,Evening
3024,California,C2,4029,63,31,0.61,0,Fog,Afternoon
3025,New York,C1,2352,84,10,0.71,1,Snow,Night
3026,New York,B1,3684,84,44,0.66,0,Clear,Afternoon
3027,Texas,C1,4920,39,19,0.39,0,Fog,Night
3028,New York,A2,627,62,57,0.45,0,Rain,Night
3029,New York,C1,1885,47,99,0.5,1,Snow,Afternoon
3030,California,A1,409,76,109,1.0,0,Clear,Afternoon
3031,Illinois,C1,1680,38,65,0.47,1,Clear,Morning
3032,Florida,B1,1792,49,11,0.95,1,Snow,Morning
3033,Texas,C1,2162,28,54,0.4,1,Clear,Morning
3034,Florida,B2,201,49,55,0.5,1,Clear,Morning
3035,California,B1,433,21,101,0.21,0,Rain,Morning
3036,Florida,B1,1484,33,97,0.2,2,Fog,Morning
3037,New York,C1,123,81,7,0.97,0,Rain,Afternoon
3038,Florida,A2,1040,74,24,0.58,0,Snow,Morning
3039,New York,A2,2650,40,99,0.43,0,Snow,Night
3040,New York,A1,1938,37,109,0.56,0,Rain,Night
3041,California,B2,2205,62,101,0.37,1,Rain,Night
3042,Florida,C1,4367,56,34,0.1,0,Fog,Morning
3043,California,B2,3115,57,52,0.39,1,Snow,Evening
3044,California,A2,3668,74,116,1.0,0,Rain,Night
3045,Texas,B1,1031,49,15,0.76,0,Fog,Night
3046,New York,A1,3442,22,68,0.79,2,Rain,Night
3047,Texas,B1,4653,70,72,0.31,1,Rain,Morning
3048,New York,C2,651,65,46,0.83,0,Rain,Evening
3049,Texas,B1,972,28,63,0.9,0,Fog,Night
3050,New York,B2,580,63,99,0.39,0,Rain,Morning
3051,New York,A2,4051,71,93,0.29,0,Clear,Night
3052,New York,C2,4490,79,56,0.39,0,Clear,Night
3053,New York,C1,2174,40,68,0.67,0,Fog,Evening
3054,California,C2,2632,66,43,0.13,1,Clear,Evening
3055,Texas,A1,3666,31,56,0.3,1,Clear,Morning
3056,Florida,C2,4115,25,95,0.44,0,Clear,Morning
3057,California,B1,3590,23,24,0.25,0,Fog,Afternoon
3058,New York,B1,3289,17,106,0.3,0,Snow,Night
3059,California,C1,1773,82,52,0.58,0,Rain,Evening
3060,New York,A1,2069,82,91,0.14,1,Fog,Evening
3061,Illinois,C2,641,51,14,0.5,0,Clear,Afternoon
3062,New York,A1,3767,57,76,0.46,0,Snow,Evening
3063,Texas,A1,3361,55,10,0.2,0,Snow,Morning
3064,Illinois,B1,3422,69,33,0.53,0,Clear,Evening
3065,New York,C2,3561,77,84,0.21,0,Snow,Morning
3066,Texas,B1,1389,54,105,0.8,0,Fog,Evening
3067,Texas,B1,866,45,108,0.59,1,Snow,Afternoon
3068,Illinois,B1,1888,47,7,0.86,0,Fog,Morning
3069,Illinois,A1,355,61,100,0.26,1,Clear,Night
3070,Illinois,A1,4458,15,25,0.52,1,Fog,Morning
3071,Texas,C1,1642,17,27,0.95,0,Fog,Night
3072,Florida,A1,2950,58,95,0.14,0,Rain,Evening
3073,Florida,B1,3535,33,91,0.22,0,Clear,Evening
3074,New York,B1,2492,55,91,0.88,0,Snow,Morning
3075,Illinois,B2,986,71,63,0.52,0,Fog,Night
3076,California,A2,3664,46,113,0.17,2,Fog,Afternoon
3077,Florida,A2,390,71,76,0.33,1,Snow,Night
3078,California,B1,1814,43,57,0.4,0,Clear,Night
3079,California,B2,2126,30,77,0.43,1,Snow,Afternoon
3080,Florida,A2,3249,18,37,0.11,0,Fog,Evening
3081,Texas,C2,431,46,28,0.32,0,Fog,Morning
3082,Illinois,A1,4066,75,67,0.16,1,Clear,Night
3083,California,C2,3497,68,90,0.83,0,Fog,Evening
3084,California,C2,328,77,53,0.35,1,Clear,Evening
3085,Texas,B1,3951,18,88,0.48,0,Snow,Morning
3086,California,A1,3459,58,55,0.62,0,Fog,Afternoon
3087,Illinois,C2,4432,24,77,0.92,1,Rain,Night
3088,California,B1,1440,23,76,0.44,0,Fog,Night
3089,Florida,B1,2702,35,110,0.61,0,Rain,Morning
3090,Illinois,A2,1431,46,22,0.83,0,Snow,Evening
3091,Texas,C2,2924,77,10,0.31,0,Fog,Evening
3092,Texas,C1,1604,29,85,0.85,1,Rain,Evening
3093,Texas,C2,111,68,87,0.54,2,Rain,Afternoon
3094,Florida,A1,3158,74,91,0.26,0,Clear,Afternoon
3095,Illinois,B1,725,31,51,0.66,1,Rain,Evening
3096,Texas,B1,2853,29,86,1.0,3,Clear,Morning
3097,Florida,B2,4890,79,5,0.47,0,Fog,Morning
3098,Florida,A1,3929,61,80,0.26,0,Clear,Night
3099,Illinois,C2,757,66,44,0.63,0,Rain,Afternoon
3100,Illinois,A1,1535,34,22,0.81,0,Snow,Morning
3101,Illinois,A1,761,25,36,0.36,0,Clear,Morning
3102,Illinois,C1,1585,53,119,0.2,2,Snow,Morning
3103,California,C2,3927,29,72,0.56,0,Fog,Evening
3104,Illinois,A1,2818,45,71,0.82,0,Snow,Night
3105,Texas,B1,743,49,80,0.45,0,Clear,Evening
3106,Illinois,B1,2714,84,118,0.87,0,Rain,Evening
3107,Texas,C2,2401,32,72,0.24,1,Snow,Afternoon
3108,Texas,A2,4502,39,16,0.99,1,Snow,Evening
3109,New York,B2,1702,82,7,0.58,0,Rain,Evening
3110,Texas,B2,3645,33,28,0.95,1,Rain,Evening
3111,New York,B1,1603,40,34,0.85,1,Snow,Evening
3112,Illinois,A2,1965,40,52,0.22,1,Fog,Morning
3113,Texas,C2,2819,65,61,0.76,0,Fog,Night
3114,Florida,B2,1581,70,99,0.11,2,Snow,Evening
3115,Texas,B1,1561,73,115,0.73,0,Rain,Afternoon
3116,California,B2,1537,27,25,0.52,0,Rain,Night
3117,New York,A2,1404,35,54,0.32,0,Fog,Evening
3118,New York,C1,717,62,96,0.57,0,Clear,Evening
3119,New York,C1,724,38,44,0.67,0,Clear,Afternoon
3120,Illinois,A1,1417,66,6,0.12,2,Snow,Evening
3121,Illinois,C2,3180,22,53,0.75,4,Fog,Night
